Name,Value
210,30.0439
211,64.8295
212,93.1228
213,6.83642
214,39.2458
215,95.6806
216,53.9827
217,76.6804
218,9.58325
219,8.38341
220,75.4838
221,42.57
222,61.9529
223,99.1923
224,43.9415
225,38.0726
226,62.3418
227,68.3463
228,30.4233
229,25.9454
230,7.1203
231,35.1227
232,56.5724
233,96.072
234,19.4739
235,4.9396
236,62.7269
237,88.0051
238,31.5261
239,50.5003
240,27.3204
241,61.1692
242,52.2004
243,61.0895
244,6.66604
245,54.2199
246,90.268
247,87.3595
248,31.0018
249,41.7051
250,63.3202
251,64.5345
252,94.5026
253,87.607
254,51.3906
255,63.1356
256,44.3381
257,74.7707
258,29.4589
259,86.3248
260,65.0837
261,74.583
262,64.253
263,53.9321
264,94.4407
265,7.68702
266,86.7923
267,87.4766
268,4.95998
269,37.9372
270,28.5932
271,12.95
272,42.1752
273,12.1569
274,96.8237
275,41.5834
276,56.0039
277,4.961
278,30.8889
279,27.2164
280,16.2079
281,54.3368
282,23.2018
283,12.1331
284,85.6025
285,47.3939
286,16.2297
287,81.1401
288,53.905
289,59.1732
290,40.9768
291,35.557
292,70.8073
293,83.7854
294,51.8423
295,71.2282
296,71.4217
297,85.9525
298,44.9039
299,69.8823
300,10.4304
301,4.88181
302,1.44071
303,54.2283
304,98.6255
305,75.8312
306,96.5635
307,81.4817
308,26.9461
309,56.9575
310,10.7145
311,4.60254
312,76.592
313,77.6913
314,52.39
315,10.2212
316,30.8241
317,12.4887
318,37.1166
319,19.3128
320,78.8847
321,67.1195
322,30.1192
323,88.0971
324,75.8947
325,87.2838
326,23.4933
327,34.2512
328,97.6265
329,30.9794
330,11.1244
331,57.1809
332,67.4819
333,55.1543
334,53.9413
335,79.7451
336,64.6293
337,81.6744
338,37.2934
339,5.66488
340,32.9497
341,99.3294
342,66.0179
343,98.1102
344,15.9648
345,98.7555
346,98.7367
347,72.0582
348,76.1283
349,57.8007
350,21.1146
351,69.1912
352,54.8619
353,63.329
354,67.1957
355,92.6428
356,65.2474
357,29.6951
358,25.3434
359,27.8288
360,9.19299
361,2.46245
362,24.8321
363,52.9715
364,17.638
365,43.1441
366,90.6164
367,46.4469
368,47.4472
369,38.9483
370,51.7373
371,55.5866
372,88.2303
373,1.0544
374,11.4271
375,77.1399
376,48.4003
377,7.61894
378,74.1324
379,11.2122
380,88.0584
381,19.0372
382,70.6219
383,62.3483
384,34.1226
385,21.2029
386,49.2789
387,73.7384
388,2.43389
389,98.0753
390,77.3647
391,33.804
392,49.2608
393,55.5062
394,54.5818
395,83.112
396,7.7789
397,45.3543
398,12.3164
399,18.6682
400,81.7552
401,2.22759
402,79.8923
403,63.4983
404,93.5867
405,53.6987
406,53.0934
407,77.3716
408,59.4823
409,64.4307
410,80.9771
411,43.8628
412,77.5505
413,82.4996
414,19.2655
415,49.5785
416,86.7292
417,2.47901
418,73.5468
419,99.3766
420,31.4982
421,10.8985
422,52.5313
423,95.0829
424,70.6346
425,13.5471
426,88.367
427,38.7348
428,56.2954
429,36.0608
430,39.4077
431,71.2417
432,83.1867
433,62.8224
434,58.3048
435,41.402
436,80.1937
437,16.6361
438,51.8963
439,51.6297
440,2.45209
441,75.1751
442,41.7123
443,37.8357
444,74.0742
445,53.0732
446,70.7143
447,33.3215
448,58.6883
449,13.0697
450,4.17091
451,76.9638
452,46.8466
453,60.0308
454,21.6625
455,96.6341
456,79.123
457,34.0331
458,61.1371
459,39.3002
460,72.6247
461,50.0191
462,30.2743
463,93.1532
464,91.4635
465,79.8139
466,78.1706
467,88.938
468,26.4704
469,27.8597
470,72.6887
471,31.2565
472,22.124
473,93.2665
474,76.5456
475,87.6249
476,36.8399
477,32.95
478,41.1376
479,44.6951
480,27.2691
481,70.4284
482,34.084
483,10.925
484,33.0218
485,69.9716
486,4.37406
487,12.8894
488,58.5175
489,14.6436
490,77.6722
491,90.6898
492,46.1797
493,81.885
494,66.4437
495,58.7733
496,70.0175
497,46.0673
498,50.7194
499,28.2785
500,50.0395
501,98.1196
502,5.25659
503,89.164
504,38.7289
505,20.5008
506,31.7652
507,17.2199
508,19.0379
509,70.973
510,79.7026
511,55.7152
512,51.9079
513,53.5807
514,62.3293
515,2.92858
516,13.0003
517,50.0485
518,15.5753
519,91.4202
520,96.4468
521,30.0353
522,92.2799
523,47.5411
524,56.4436
525,1.95723
526,30.6509
527,14.9204
528,23.8609
529,81.9761
530,67.531
531,15.6388
532,75.5209
533,78.0109
534,56.2583
535,61.6891
536,91.0037
537,22.9801
538,2.05011
539,65.8312
540,73.8452
541,47.9038
542,44.8034
543,76.399
544,52.252
545,13.7964
546,75.7828
547,29.5318
548,3.39181
549,28.6958
550,18.6238
551,22.5711
552,54.0047
553,66.1282
554,99.2842
555,24.4139
556,93.0687
557,27.6067
558,13.2156
559,83.3357
560,1.0964
561,99.4864
562,3.23889
563,71.0471
564,53.7557
565,13.9879
566,4.38586
567,26.3349
568,2.71924
569,1.6227
570,18.1401
571,96.5791
572,31.37
573,94.098
574,6.86049
575,90.1818
576,59.1096
577,49.3643
578,27.3768
579,84.3147
580,88.2346
581,77.7552
582,72.0951
583,53.2529
584,42.1194
585,41.8232
586,76.9278
587,60.2855
588,22.529
589,46.6352
590,2.9423
591,39.5157
592,17.0474
593,40.0032
594,31.6659
595,96.6352
596,0.548663
597,50.2557
598,57.0355
599,55.2403
600,56.005
601,22.6336
602,45.1118
603,69.0162
604,14.2226
605,79.7598
606,58.396
607,23.5813
608,96.1763
609,97.9082
610,76.135
611,39.4299
612,77.7699
613,79.611
614,52.5241
615,38.666
616,84.2922
617,20.2241
618,81.6559
619,66.8321
620,87.8653
621,74.3481
622,29.4816
623,36.7526
624,23.1472
625,77.4698
626,8.89481
627,26.6812
628,57.1034
629,8.78996
630,26.3578
631,22.194
632,78.2243
633,37.3458
634,19.4704
635,61.8839
636,4.28122
637,51.9823
638,86.158
639,71.8526
640,97.1055
641,68.8592
642,52.2938
643,43.6082
644,26.5022
645,81.5494
646,87.1589
647,54.5472
648,79.268
649,77.7731
650,1.76811
651,23.9621
652,51.9204
653,70.6055
654,20.5394
655,35.9781
656,85.0117
657,30.7335
658,5.49663
659,53.3418
660,48.4559
661,63.3351
662,6.28882
663,57.7836
664,85.6029
665,52.2755
666,5.92328
667,66.3589
668,41.9061
669,34.8896
670,73.3537
671,48.7491
672,64.1602
673,12.1435
674,7.66823
675,45.7763
676,64.9066
677,62.363
678,15.7675
679,80.6613
680,81.3599
681,88.1182
682,81.2977
683,38.2549
684,75.8059
685,36.0238
686,26.5663
687,99.981
688,65.3417
689,36.2673
690,22.0198
691,31.4488
692,90.3164
693,68.2418
694,8.24966
695,25.5775
696,63.4835
697,8.14931
698,22.606
699,66.6941
700,39.9101
701,38.6063
702,44.7147
703,67.2971
704,57.0065
705,65.4392
706,25.8399
707,66.8793
708,83.823
709,97.7765
710,3.67724
711,41.143
712,82.9045
713,94.0411
714,73.8529
715,1.01788
716,81.1183
717,80.8712
718,26.951
719,34.1517
720,29.7683
721,74.2161
722,24.4061
723,20.0347
724,8.2701
725,60.7943
726,28.7875
727,16.9155
728,77.8603
729,60.5651
730,24.9128
731,33.2897
732,69.8369
733,1.68453
734,22.2903
735,98.4108
736,6.45464
737,19.2249
738,79.609
739,66.9736
740,16.7661
741,37.2622
742,11.4813
743,62.7743
744,41.2565
745,74.9139
746,33.3262
747,6.85033
748,16.8338
749,25.4588
750,13.6645
751,14.823
752,57.6088
753,51.0584
754,34.2563
755,88.0022
756,49.0209
757,77.7606
758,2.03334
759,85.4393
760,93.9251
761,65.0278
762,12.9897
763,18.8183
764,72.6027
765,62.3411
766,59.6661
767,42.7457
768,40.7769
769,29.0385
770,59.7095
771,22.5994
772,26.2046
773,65.6379
774,95.4885
775,21.1023
776,48.8254
777,18.5621
778,63.555
779,31.1831
780,55.2881
781,75.8703
782,41.5535
783,17.4503
784,93.5892
785,39.1476
786,74.6837
787,78.1508
788,27.2118
789,69.5599
790,86.9343
791,41.3545
792,63.1895
793,30.0554
794,4.87003
795,92.1141
796,28.6636
797,53.1792
798,99.5049
799,53.2912
800,17.5666
801,10.0347
802,83.7201
803,44.0774
804,21.0509
805,47.5731
806,8.19919
807,39.2879
808,51.3944
809,53.5883
810,19.8283
811,81.6289
812,70.6115
813,11.0906
814,89.1758
815,41.134
816,21.6066
817,54.7195
818,16.3945
819,11.632
820,42.8474
821,63.8293
822,88.8641
823,47.2503
824,94.2352
825,67.866
826,46.1694
827,58.2864
828,81.2111
829,21.0414
830,30.8193
831,95.5513
832,21.7548
833,60.0149
834,96.9308
835,40.0464
836,7.80801
837,61.0062
838,78.3011
839,45.5836
840,37.5908
841,90.795
842,55.0908
843,66.5968
844,27.0377
845,76.9674
846,20.4529
847,84.5755
848,60.853
849,57.196
850,64.1892
851,6.56946
852,93.1289
853,87.448
854,71.6963
855,76.4664
856,13.9617
857,9.05648
858,49.5054
859,53.7981
860,66.2152
861,84.3708
862,97.1414
863,23.0446
864,4.64946
865,66.8821
866,87.4691
867,75.5504
868,75.1483
869,15.1911
870,86.7326
871,76.753
872,30.2741
873,86.899
874,33.4665
875,40.0947
876,79.5843
877,14.2753
878,94.1285
879,13.0637
880,65.5529
881,61.3945
882,19.9222
883,17.9633
884,62.6039
885,75.5745
886,8.37949
887,49.3122
888,92.2142
889,89.433
890,91.503
891,68.0218
892,18.115
893,92.1031
894,13.446
895,20.6081
896,48.4713
897,38.9297
898,27.0526
899,10.2234
900,22.0959
901,53.6584
902,45.4145
903,4.85621
904,18.2695
905,35.5701
906,16.588
907,29.7267
908,25.0197
909,39.4702
910,73.5245
911,16.8623
912,23.5316
913,82.8883
914,22.2021
915,65.9763
916,89.6578
917,48.3841
918,49.9204
919,17.8659
920,50.8888
921,27.4978
922,17.9648
923,3.03243
924,15.1751
925,85.8387
926,37.7168
927,0.142231
928,65.414
929,72
930,68.3753
931,58.5149
932,44.3991
933,2.73899
934,73.922
935,41.0728
936,38.9619
937,53.9082
938,23.17
939,84.1701
940,41.2724
941,44.2886
942,3.10049
943,5.86008
944,57.8258
945,51.9788
946,24.2202
947,61.6117
948,70.2243
949,15.7253
950,79.473
951,31.4225
952,68.1303
953,4.61616
954,9.68066
955,47.3023
956,30.2294
957,22.5169
958,10.0149
959,77.9625
960,10.7818
961,57.4439
962,16.8079
963,76.13
964,8.30541
965,8.31304
966,49.1351
967,71.9159
968,1.02681
969,25.6892
970,12.103
971,28.3963
972,62.42
973,99.5504
974,48.3142
975,13.6379
976,0.672148
977,21.3614
978,82.0379
979,84.8061
980,60.0725
981,95.5896
982,12.0463
983,72.4915
984,93.4148
985,51.6717
986,44.113
987,71.0949
988,76.0334
989,64.0946
990,2.33987
991,65.2159
992,87.4715
993,7.7871
994,13.907
995,23.365
996,32.1826
997,67.8505
998,36.9517
999,75.5935
1000,52.4311
1001,88.3381
1002,90.8079
1003,61.8811
1004,35.0444
1005,6.60271
1006,8.11934
1007,71.5594
1008,25.8862
1009,49.8526
1010,47.0556
1011,38.0435
1012,17.4614
1013,39.5641
1014,12.7665
1015,76.8849
1016,54.4115
1017,52.5695
1018,91.925
1019,41.3993
1020,76.7516
1021,31.3056
1022,48.2404
1023,28.7643
1024,5.86289
1025,92.8647
1026,6.30353
1027,49.5637
1028,49.5585
1029,44.5781
1030,96.4232
1031,66.5028
1032,94.1936
1033,18.4212
1034,80.9485
1035,10.2171
1036,47.5695
1037,0.913398
1038,71.1027
1039,0.0559492
1040,58.426
1041,5.00424
1042,87.4842
1043,14.5868
1044,16.681
1045,14.6491
1046,41.2861
1047,94.2677
1048,63.7065
1049,96.6917
1050,63.3745
1051,38.9583
1052,33.0639
1053,96.0643
1054,81.5616
1055,95.345
1056,30.2681
1057,12.2091
1058,62.0941
1059,74.2251
1060,92.5547
1061,56.1228
1062,13.7849
1063,84.162
1064,97.4321
1065,43.9346
1066,84.6092
1067,95.9533
1068,89.0423
1069,18.0998
1070,32.4825
1071,48.256
1072,9.01637
1073,77.5302
1074,91.4632
1075,68.7397
1076,48.434
1077,60.7192
1078,59.5501
1079,24.724
1080,30.5
1081,94.3901
1082,25.1818
1083,83.5687
1084,51.5208
1085,68.6293
1086,74.9589
1087,18.9191
1088,35.5165
1089,61.2491
1090,55.1863
1091,88.5136
1092,36.3264
1093,49.0007
1094,87.0429
1095,95.9383
1096,13.7023
1097,46.8915
1098,62.4829
1099,52.2828
1100,52.6894
1101,14.2518
1102,14.004
1103,79.7811
1104,61.0454
1105,18.116
1106,2.7643
1107,37.116
1108,26.767
1109,32.6856
1110,90.6129
1111,30.6955
1112,46.2636
1113,33.1853
1114,88.0806
1115,91.0749
1116,61.3385
1117,41.7496
1118,79.2094
1119,5.44327
1120,11.2143
1121,85.5329
1122,43.6838
1123,11.7082
1124,95.8326
1125,8.01902
1126,38.1552
1127,0.270243
1128,93.7176
1129,34.9978
1130,30.3666
1131,87.38
1132,76.7771
1133,38.8814
1134,54.2777
1135,9.34893
1136,41.7349
1137,0.938827
1138,37.9734
1139,97.4799
1140,92.5409
1141,5.28948
1142,27.5043
1143,12.9747
1144,29.1822
1145,32.7235
1146,2.8179
1147,49.3531
1148,94.205
1149,19.5914
1150,78.3885
1151,54.4763
1152,65.9929
1153,95.8002
1154,55.5524
1155,61.3887
1156,5.84314
1157,95.549
1158,75.7987
1159,22.0286
1160,22.5682
1161,97.008
1162,23.8555
1163,73.0422
1164,59.2912
1165,64.2025
1166,10.313
1167,34.6308
1168,46.4325
1169,25.392
1170,70.9231
1171,0.107815
1172,97.5595
1173,6.18046
1174,58.3329
1175,41.2005
1176,8.02053
1177,81.981
1178,83.8608
1179,93.8578
1180,20.9205
1181,85.6268
1182,92.0282
1183,30.6314
1184,95.9989
1185,17.401
1186,17.3769
1187,41.7734
1188,84.9662
1189,92.5504
1190,99.7413
1191,39.0142
1192,52.5976
1193,90.3516
1194,66.5139
1195,40.4427
1196,9.44433
1197,27.4083
1198,10.8073
1199,84.3622
1200,76.057
1201,97.776
1202,1.09548
1203,59.7001
1204,62.4912
1205,10.266
1206,99.6832
1207,58.3585
1208,90.4889
1209,99.3435
1210,36.0699
1211,62.8471
1212,82.2128
1213,50.1634
1214,28.1751
1215,54.7039
1216,90.5277
1217,21.9292
1218,80.6078
1219,63.9071
1220,56.6452
1221,88.6197
1222,64.845
1223,70.9512
1224,54.5541
1225,60.9867
1226,16.6142
1227,20.658
1228,76.1761
1229,92.8076
1230,69.4453
1231,12.1165
1232,32.1551
1233,52.4019
1234,37.0856
1235,56.7092
1236,73.3821
1237,82.5354
1238,18.1773
1239,32.4434
1240,37.7818
1241,19.453
1242,65.9527
1243,80.6142
1244,75.638
1245,56.399
1246,53.2133
1247,27.6859
1248,60.3992
1249,23.1748
1250,58.2473
1251,94.1878
1252,77.2953
1253,95.8672
1254,46.7003
1255,79.6224
1256,90.3082
1257,35.2422
1258,48.2769
1259,38.8361
1260,74.4814
1261,29.7134
1262,72.8333
1263,44.8941
1264,64.1202
1265,4.05021
1266,93.786
1267,77.418
1268,66.706
1269,15.2468
1270,65.3626
1271,7.34576
1272,70.5082
1273,91.7252
1274,55.6597
1275,99.9711
1276,39.1525
1277,30.1121
1278,79.4543
1279,23.6617
1280,14.3295
1281,31.9504
1282,41.8022
1283,19.5694
1284,73.2301
1285,45.0688
1286,95.2395
1287,93.6803
1288,17.0977
1289,64.6546
1290,83.4199
1291,72.1956
1292,30.0387
1293,71.6666
1294,4.16338
1295,6.26559
1296,74.5503
1297,29.7805
1298,79.4235
1299,8.65622
1300,51.1633
1301,88.678
1302,66.0405
1303,49.497
1304,21.7167
1305,26.1739
1306,61.4564
1307,45.3661
1308,99.6935
1309,4.64708
1310,12.0358
1311,14.9286
1312,45.8735
1313,6.44583
1314,58.9363
1315,17.3691
1316,62.5195
1317,20.1143
1318,80.0309
1319,62.4225
1320,15.486
1321,92.9233
1322,69.1544
1323,28.556
1324,76.0849
1325,29.0255
1326,81.3052
1327,36.3123
1328,84.4519
1329,39.1585
1330,25.5191
1331,46.3674
1332,39.0192
1333,95.4445
1334,57.3944
1335,27.0124
1336,84.4262
1337,4.93149
1338,91.929
1339,46.4981
1340,94.312
1341,65.6906
1342,58.9249
1343,44.4707
1344,45.9037
1345,81.6633
1346,70.3781
1347,17.7129
1348,45.2865
1349,21.4962
1350,19.1351
1351,13.6065
1352,41.0559
1353,51.296
1354,52.9549
1355,57.0043
1356,28.6462
1357,12.6225
1358,54.5462
1359,90.156
1360,27.1966
1361,88.147
1362,20.6861
1363,15.1836
1364,7.61964
1365,70.013
1366,97.3534
1367,51.8577
1368,44.6822
1369,67.0805
1370,63.472
1371,7.90191
1372,83.4571
1373,44.1119
1374,51.1645
1375,80.794
1376,3.93338
1377,53.5778
1378,9.12245
1379,11.5878
1380,61.526
1381,83.5994
1382,76.2182
1383,4.36886
1384,52.4521
1385,50.9079
1386,20.7598
1387,13.0106
1388,24.4414
1389,56.9922
1390,14.4411
1391,78.4355
1392,42.4848
1393,49.6115
1394,24.2092
1395,49.7274
1396,55.8754
1397,21.3517
1398,84.6922
1399,73.6188
1400,11.694
1401,49.0482
1402,45.772
1403,70.0414
1404,94.0201
1405,9.92422
1406,10.8146
1407,7.8958
1408,88.3163
1409,12.122
1410,42.002
1411,7.09997
1412,22.5405
1413,11.4593
1414,65.7906
1415,1.72944
1416,81.1647
1417,47.3578
1418,88.7185
1419,81.9058
1420,98.8653
1421,19.4398
1422,25.7071
1423,2.55848
1424,6.66354
1425,86.3292
1426,19.595
1427,17.5728
1428,42.1314
1429,84.3343
1430,38.6704
1431,77.3664
1432,87.2191
1433,33.8214
1434,97.258
1435,24.432
1436,23.7669
1437,41.9115
1438,83.2395
1439,11.6491
1440,98.5613
1441,4.37282
1442,97.9612
1443,88.7184
1444,42.9009
1445,94.1311
1446,43.917
1447,46.1377
1448,92.0241
1449,97.5756
1450,36.7666
1451,57.5041
1452,29.6757
1453,62.2148
1454,39.1861
1455,32.743
1456,17.6027
1457,57.1683
1458,62.8445
1459,16.6716
1460,20.7155
1461,69.684
1462,78.8706
1463,25.0323
1464,75.9654
1465,63.0837
1466,89.3894
1467,53.618
1468,37.6997
1469,29.9529
1470,80.8465
1471,6.51748
1472,70.6249
1473,94.4306
1474,97.397
1475,52.0883
1476,43.6832
1477,41.8823
1478,37.2071
1479,2.61452
1480,86.9011
1481,63.0762
1482,17.9969
1483,9.65523
1484,47.6399
1485,57.556
1486,79.8052
1487,48.643
1488,66.2346
1489,55.3698
1490,47.7396
1491,92.038
1492,98.3568
1493,92.6766
1494,29.6061
1495,61.9323
1496,85.7791
1497,2.96983
1498,55.4336
1499,39.7952
1500,6.42693
1501,40.2757
1502,14.135
1503,5.90666
1504,61.405
1505,74.8465
1506,18.4307
1507,84.6909
1508,83.4206
1509,22.9623
1510,85.7194
1511,98.797
1512,47.2743
1513,22.4857
1514,93.5783
1515,68.0958
1516,47.5625
1517,83.9129
1518,81.3319
1519,69.0663
1520,71.0098
1521,54.3566
1522,63.5271
1523,95.8907
1524,12.9522
1525,38.3709
1526,18.2592
1527,39.7508
1528,63.8795
1529,77.8615
1530,91.6751
1531,4.12012
1532,68.6111
1533,48.0473
1534,53.2911
1535,59.1271
1536,58.3384
1537,2.59451
1538,55.6609
1539,29.9022
1540,80.6207
1541,93.1725
1542,36.4431
1543,4.7772
1544,4.12427
1545,31.4639
1546,8.8354
1547,8.76567
1548,39.8221
1549,52.4812
1550,84.9507
1551,63.031
1552,28.098
1553,6.21504
1554,87.6135
1555,13.5071
1556,10.0661
1557,31.1986
1558,85.4823
1559,61.3323
1560,85.4546
1561,71.2214
1562,83.6427
1563,36.7466
1564,14.2407
1565,33.0171
1566,41.7727
1567,51.1532
1568,22.2808
1569,51.2408
1570,4.07448
1571,32.4153
1572,49.2426
1573,69.2075
1574,5.30604
1575,28.1438
1576,4.42735
1577,22.7111
1578,24.642
1579,85.2029
1580,52.6507
1581,76.2463
1582,1.28104
1583,95.1298
1584,15.7376
1585,98.222
1586,74.1471
1587,85.4576
1588,13.98
1589,38.5461
1590,9.34692
1591,5.3485
1592,9.98187
1593,82.5713
1594,73.2804
1595,74.2511
1596,4.45267
1597,3.99944
1598,28.2492
1599,62.5007
1600,83.8212
1601,29.3115
1602,80.9408
1603,13.6429
1604,67.0742
1605,21.2835
1606,3.59458
1607,36.4671
1608,7.76896
1609,85.8204
1610,57.9761
1611,8.27208
1612,86.9999
1613,68.5852
1614,39.0603
1615,21.4465
1616,43.094
1617,68.9092
1618,9.70849
1619,82.1212
1620,67.9138
1621,31.7882
1622,27.431
1623,30.1867
1624,4.35376
1625,38.2353
1626,86.083
1627,2.77926
1628,1.24317
1629,15.7649
1630,69.8532
1631,78.0536
1632,11.5165
1633,53.8885
1634,6.15171
1635,67.9534
1636,66.9846
1637,65.353
1638,81.8961
1639,87.8001
1640,50.7983
1641,23.0774
1642,57.124
1643,20.5837
1644,19.7014
1645,30.2724
1646,52.2154
1647,44.5904
1648,12.8276
1649,85.4268
1650,97.1756
1651,42.237
1652,34.5074
1653,44.9667
1654,25.276
1655,34.0642
1656,31.5344
1657,75.2879
1658,4.18285
1659,98.3299
1660,4.84547
1661,5.91942
1662,65.027
1663,70.3247
1664,80.137
1665,87.8829
1666,28.4305
1667,39.7878
1668,83.6203
1669,80.8442
1670,10.0523
1671,66.2634
1672,98.0452
1673,91.8669
1674,50.0077
1675,31.3099
1676,18.4988
1677,63.6425
1678,47.1944
1679,46.999
1680,75.4369
1681,83.6817
1682,72.2569
1683,21.1684
1684,49.8108
1685,59.1623
1686,6.72643
1687,48.1059
1688,2.43128
1689,86.8688
1690,57.3481
1691,11.9449
1692,99.496
1693,76.5128
1694,55.1755
1695,92.4113
1696,99.0423
1697,71.288
1698,29.7467
1699,84.1292
1700,28.1471
1701,41.2454
1702,11.0809
1703,18.5045
1704,37.6744
1705,86.4386
1706,32.8421
1707,46.1133
1708,71.3031
1709,11.0568
1710,39.7874
1711,76.8597
1712,89.3329
1713,34.0304
1714,77.4557
1715,50.0753
1716,68.5626
1717,86.3649
1718,52.6231
1719,38.5973
1720,48.5147
1721,11.3805
1722,14.676
1723,34.6942
1724,25.9793
1725,98.4822
1726,60.4248
1727,45.3088
1728,81.6444
1729,14.4056
1730,50.8791
1731,63.5777
1732,31.8533
1733,22.058
1734,93.2643
1735,98.3113
1736,81.7763
1737,59.3052
1738,88.1926
1739,98.445
1740,47.7149
1741,51.7499
1742,66.5512
1743,43.5712
1744,57.552
1745,13.3449
1746,12.3926
1747,41.3194
1748,96.0883
1749,33.152
1750,67.4025
1751,48.0197
1752,11.4426
1753,29.9717
1754,96.1455
1755,17.3801
1756,12.4298
1757,43.9507
1758,78.3896
1759,6.39929
1760,79.1675
1761,83.8591
1762,53.0926
1763,19.2601
1764,69.7327
1765,53.3159
1766,65.0396
1767,87.9318
1768,80.818
1769,82.253
1770,1.00136
1771,22.7481
1772,99.7575
1773,24.0348
1774,32.7516
1775,33.8087
1776,65.5814
1777,94.401
1778,74.6595
1779,22.3916
1780,62.6618
1781,43.9196
1782,98.5203
1783,89.5658
1784,8.39358
1785,86.4373
1786,72.3625
1787,14.7269
1788,30.6429
1789,60.5921
1790,38.2347
1791,40.2081
1792,31.9832
1793,62.0732
1794,38.0619
1795,84.4588
1796,1.66286
1797,30.5415
1798,83.2738
1799,20.7936
1800,13.5982
1801,78.1592
1802,37.0521
1803,63.1731
1804,69.1179
1805,57.7944
1806,4.9268
1807,96.0285
1808,35.3371
1809,53.7276
1810,88.476
1811,47.5332
1812,99.7123
1813,26.5078
1814,9.50514
1815,52.0058
1816,90.4233
1817,80.4314
1818,30.8751
1819,13.9037
1820,47.0541
1821,44.9406
1822,1.91863
1823,48.5358
1824,87.9644
1825,88.159
1826,48.4304
1827,79.659
1828,1.98614
1829,89.0091
1830,57.2816
1831,39.6753
1832,46.1653
1833,19.8357
1834,27.7246
1835,12.6965
1836,29.0845
1837,56.65
1838,73.8227
1839,1.50055
1840,2.32762
1841,51.015
1842,2.38899
1843,52.2697
1844,44.2792
1845,49.4673
1846,26.6155
1847,26.0746
1848,79.635
1849,35.546
1850,54.4915
1851,40.7283
1852,19.1244
1853,22.9542
1854,16.0718
1855,80.1065
1856,80.2999
1857,71.5665
1858,61.0055
1859,48.6409
1860,6.36862
1861,86.1337
1862,11.897
1863,2.92329
1864,13.0855
1865,56.4866
1866,61.6016
1867,36.9931
1868,29.3766
1869,45.4492
1870,12.7435
1871,16.2543
1872,29.3513
1873,13.8377
1874,8.68937
1875,24.9689
1876,91.9624
1877,47.2588
1878,60.5627
1879,48.0632
1880,33.8676
1881,67.3717
1882,30.8939
1883,67.173
1884,0.0259284
1885,77.6222
1886,41.3637
1887,3.46053
1888,58.0565
1889,64.1834
1890,64.1326
1891,61.5122
1892,88.8752
1893,57.9701
1894,37.8358
1895,74.012
1896,21.2847
