Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Los Angeles, CA, USA","1/11/2019",52.1,64.1,56,50.2,81.76,"null",8.1,"null",90.95,"null",0.36,20.83,"null",6.8,50.5,1016.7,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","1/12/2019",47,60.6,53.3,48.6,84.48,"null",8.1,"null",20.65,48,0.3,16.67,"null",9,30.7,1017.6,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","1/13/2019",51.2,61.1,56.3,45,66.43,"null",5.8,"null",66.5,"null",0.33,8.33,"null",9.5,24.4,1016.9,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain"
"Los Angeles, CA, USA","1/14/2019",37,59.1,52.4,49.5,90.04,"null",12.8,"null",67.7,33.3,0.64,50,"null",7.6,70.7,1015.9,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","1/15/2019",52.1,60,55.8,51.2,85.33,"null",12.8,18.3,88.1,"null",0.62,54.17,"null",7.5,84.3,1018.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Overcast"
"Los Angeles, CA, USA","1/16/2019",57.8,61.1,59.3,58.1,95.83,"null",10.3,25.3,114.74,"null",0.58,58.33,"null",3.4,92.3,1020.9,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Overcast"
"Los Angeles, CA, USA","1/17/2019",53.7,62,58.3,56.9,95.07,"null",10.3,20.8,123.5,"null",0.12,25,"null",6.4,75.1,1022.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Overcast"
"Los Angeles, CA, USA","1/18/2019",54,64.1,58.2,52.3,81.3,"null",9.2,"null",100.95,"null",0,0,"null",8.6,26.4,1024.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","1/19/2019",54,79.1,63.1,47,58.99,"null",8.1,"null",40.48,"null",0,0,"null",9.9,0,1021,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","1/20/2019",54,71.1,60.4,49.4,69.12,"null",21.9,30,215.7,"null",0,0,"null",9.9,5.3,1016.9,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","1/21/2019",50,63,57,32.3,39.63,"null",15,30,252.63,"null",0,0,"null",9.9,2.1,1019.7,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","1/22/2019",45,65.9,55.5,29.4,39.44,"null",9.2,"null",75.91,"null",0.11,4.17,"null",9.9,0,1025.8,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain"
"Los Angeles, CA, USA","1/23/2019",48.8,65.9,57,35.1,48.66,"null",9.2,"null",126.96,48,0,0,"null",9.9,0,1022.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","1/24/2019",50,78.2,62.1,35.9,41.06,"null",8.1,"null",60.87,"null",0,0,"null",9.9,0,1019.8,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","1/25/2019",51.2,75.8,61.8,35.7,40.91,"null",8.1,"null",94.55,"null",0,0,"null",9.9,0,1020.6,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","1/26/2019",51.2,75.8,63.1,33.9,37.68,"null",6.9,"null",53.91,"null",0,0,"null",9.9,0,1021.4,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","1/27/2019",51.2,74.9,62,40.6,50.47,"null",9.2,"null",73.75,"null",0,0,"null",9.3,0,1017,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","1/28/2019",55.1,73.1,61.7,48.6,65.09,"null",9.2,"null",62.73,"null",0,0,"null",7.1,0,1014.6,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","1/29/2019",55.1,68,60.4,52.6,76.72,"null",10.3,"null",108.71,"null",0,0,"null",8,19.5,1012.5,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","1/30/2019",56.9,65,60,52.4,76.44,"null",12.8,"null",105.23,"null",0,0,"null",7.9,37.7,1013.5,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","1/31/2019",50,60.2,55.5,49.2,79.95,"null",15,20.8,49.33,"null",0.32,20.83,"null",8.6,42.9,1014.5,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","2/1/2019",54,62.2,58.2,50.1,75.07,"null",18.3,25.3,88.32,"null",0.34,33.33,"null",8.9,66.1,1014.1,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","2/2/2019",52.1,60.2,54.4,50.4,86.43,"null",16.1,35.7,90.04,"null",0.52,41.67,"null",8.4,58.6,1010.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","2/3/2019",53.2,59,55.3,50.8,85.06,"null",9.2,"null",106.13,"null",0.12,37.5,"null",8.7,65.1,1012.1,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","2/4/2019",48.8,59,55.1,47.4,75.42,"null",16.1,24.2,190.79,47,0.37,50,"null",8.8,60.8,1011,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","2/5/2019",44.1,56.9,50.2,33.1,52.65,"null",18.3,29.9,251.76,42.6,0.13,4.17,"null",9.9,19.5,1015.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain"
"Los Angeles, CA, USA","2/6/2019",43.1,56.9,50.5,25.7,39.24,"null",12.8,"null",185,41.5,0,0,"null",9.9,0,1022,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","2/7/2019",44.1,61.1,52.6,31.5,46.63,"null",11.4,"null",70.91,"null",0,0,"null",9.9,0,1022.5,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","2/8/2019",47,61.1,53.2,38,58.89,"null",11.4,"null",149.43,44.8,0.2,12.5,"null",9.3,27.7,1017.6,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","2/9/2019",48.8,59,53.8,44,70.3,"null",11.4,20.8,91.67,"null",0.01,4.17,"null",9.9,38.4,1017.4,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","2/10/2019",43.1,56.9,50.7,34.8,55.66,"null",13.9,27.1,201.36,42.6,0.08,12.5,"null",9.8,26.5,1018,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","2/11/2019",45,59,51.4,33.9,51.95,"null",11.4,"null",89.09,45,0,0,"null",9.9,0,1021.1,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","2/12/2019",55.1,68,59.1,33.3,39.83,"null",8.1,"null",81,"null",0,0,"null",9.8,20.1,1016.7,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","2/13/2019",52.1,60.2,55.3,48.4,79.58,"null",21.9,26.4,93.86,"null",0.81,62.5,"null",5.3,81.6,1012.7,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Overcast"
"Los Angeles, CA, USA","2/14/2019",52.1,62.3,56.9,51.1,81.48,"null",18.3,27.7,173.17,"null",0.21,25,"null",8.7,67,1013.9,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","2/15/2019",47.9,60.2,54.1,44.3,70.18,"null",10.4,35.6,251.25,47,0.17,25,"null",9.1,44,1019.5,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","2/16/2019",47,61.1,54.2,38.6,56.84,"null",18.3,30,201.67,46,0,0,"null",9.9,4.9,1019,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","2/17/2019",45,56.9,51.6,33,49.35,"null",24.2,35.7,257.14,43.8,0.02,8.33,"null",9.9,29.2,1016.4,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","2/18/2019",44.1,60.2,51.1,27.4,39.97,"null",16.1,21.9,130,45,0,0,"null",9.9,3.9,1018.4,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","2/19/2019",44.1,60.2,51.9,29.6,44.68,"null",11.4,"null",106.09,45,0,0,"null",9.9,16.2,1019.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","2/20/2019",44.1,56.9,50.6,39.7,67.38,"null",15,23,118.04,"null",0.01,4.17,"null",9.9,46.5,1008,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","2/21/2019",41,56.9,48.4,33.1,56.67,"null",11.4,20.8,95.24,41.5,0,0,"null",9.9,1.1,1007,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","2/22/2019",44.1,61.1,52.3,29.8,44.5,"null",18.3,23,118.75,"null",0,0,"null",9.9,0,1020.6,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","2/23/2019",45,61.1,53.5,38.8,59.22,"null",12.8,"null",104.55,"null",0,0,"null",9.9,0,1024.8,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","2/24/2019",50,64.1,56,40.4,59.1,"null",12.8,"null",97.83,"null",0,0,"null",9.9,0,1018.9,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","2/25/2019",50,65.9,56.5,47.2,72.77,"null",10.3,"null",82,"null",0,0,"null",8.8,12.9,1018.4,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","2/26/2019",53.1,64.1,56.9,48.6,74.04,"null",12.8,"null",146.25,"null",0,0,"null",9.6,34,1019.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","2/27/2019",55.7,64.1,58.7,49,71.12,"null",11.4,"null",140.91,"null",0.04,12.5,"null",7.8,86.6,1020.8,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Overcast"
"Los Angeles, CA, USA","2/28/2019",56.9,65,59.5,53.6,81.15,"null",10.3,"null",193.71,"null",0,0,"null",8.3,86.6,1019.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Overcast"
"Los Angeles, CA, USA","3/1/2019",56,63,59.2,52.1,77.86,"null",12.8,16.1,152.1,"null",0.45,25,"null",8.3,61.4,1017.2,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","3/2/2019",56,62.1,58.6,55.9,90.66,"null",11.4,16.1,169.38,"null",0.12,29.17,"null",6.9,85.8,1017.7,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Overcast"
"Los Angeles, CA, USA","3/3/2019",55.1,62.1,57.5,50.4,77.48,"null",11.4,"null",233.35,"null",0.03,8.33,"null",9.9,82.1,1018.9,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Overcast"
"Los Angeles, CA, USA","3/4/2019",50,62.1,56,46.1,69.83,"null",11.4,"null",122.88,"null",0,0,"null",9.9,23.6,1017.5,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/5/2019",55.3,63,59.3,50.6,73.6,"null",11.4,21.9,131.5,"null",0.24,25,"null",8.9,65,1014.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","3/6/2019",53.1,61.1,57.3,54.1,89.05,"null",10.3,17.2,130.5,"null",0.47,41.67,"null",7.5,68.3,1016.2,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","3/7/2019",51.2,62.1,56.4,43.7,62.87,"null",15,18.3,223.48,"null",0,0,"null",9.9,35.4,1016.7,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","3/8/2019",50,60.2,54.8,41.9,62.76,"null",23,32.8,161.26,"null",0,0,"null",9.9,6.8,1016.7,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/9/2019",50,60.2,54.3,40.8,60.63,"null",13.9,19.7,140.43,"null",0,0,"null",9.9,19.8,1015.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/10/2019",51.2,61.1,55.1,42.8,64.09,"null",13.9,16.1,111.74,"null",0,0,"null",9.6,29.5,1014.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","3/11/2019",54,68,60.4,41.5,52.28,"null",6.9,"null",101.67,"null",0,0,"null",9.9,67.3,1009.8,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","3/12/2019",53.1,69.2,59.7,45.4,60.97,"null",18.3,29.8,159.9,"null",0,0,"null",9.7,13.6,1009.5,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/13/2019",51.2,69.2,59.2,36.6,45.32,"null",19.7,26.4,133.68,"null",0.12,4.17,"null",9.9,0,1018.2,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain"
"Los Angeles, CA, USA","3/14/2019",50,72,61,27.9,31.55,"null",12.8,"null",90,"null",0,0,"null",9.9,0,1021.5,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/15/2019",52.1,75.8,64.4,26,25.55,"null",11.4,"null",68.64,"null",0,0,"null",9.9,0,1017.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/16/2019",56.9,80.1,66.8,35.2,34.93,78.3,15,"null",99.58,"null",0,0,"null",9.9,0,1015.8,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/17/2019",57.8,83.9,68.6,42.8,45.67,81.1,12.8,"null",108.7,"null",0,0,"null",9.9,0,1014.9,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/18/2019",55.1,74.9,63.8,49.6,63.55,"null",11.4,"null",117.62,"null",0,0,"null",7.1,5.1,1014.7,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/19/2019",54,65,60.4,50.9,71.05,"null",10.3,"null",132.45,"null",0,0,"null",9,62.2,1015.4,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","3/20/2019",55.1,65.9,59.4,47.8,65.73,"null",16.1,23,243.76,"null",0,0,"null",9.9,34.3,1018.2,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","3/21/2019",51.2,62.1,56.1,45.8,68.64,"null",12.8,19.7,165.22,"null",0.01,4.17,"null",9.9,36.4,1020.6,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Rain, Partially cloudy"
"Los Angeles, CA, USA","3/22/2019",55,64.1,59.1,48.4,68.35,"null",13.9,"null",178.04,"null",0,0,"null",9.6,42.1,1021.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","3/23/2019",55,65,59.7,50.5,72.58,"null",13.9,18.3,156.95,"null",0,0,"null",9.4,38.3,1020.9,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","3/24/2019",54,66.8,60.2,50,69.85,"null",11.4,"null",116.09,"null",0,0,"null",9.6,6.9,1021.1,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/25/2019",53.1,70.8,60.9,48.5,65.17,"null",18.3,"null",146.82,"null",0,0,"null",8.9,0,1018.2,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/26/2019",56.9,68,60.9,50,68.77,"null",13.9,19.7,185,"null",0,0,"null",9.7,19.8,1016.4,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/27/2019",56.9,68,61.5,53.1,74.7,"null",15,23,154.23,"null",0,0,"null",9.9,32.1,1019.8,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","3/28/2019",53.1,66.8,60.4,48.1,64.61,"null",16.1,23,144.58,"null",0,0,"null",9.9,3.4,1022.2,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/29/2019",53.1,69.2,61.4,46.8,60.97,"null",18.3,18.3,117.83,"null",0,0,"null",9.9,0,1019.5,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/30/2019",56,74,65.7,42.3,44.03,"null",12.8,"null",96.82,"null",0,0,"null",9.9,0,1016.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","3/31/2019",63,83.9,70.6,39.7,34.47,81.3,15,"null",118.33,"null",0,0,"null",9.9,0,1015.2,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","4/1/2019",60.4,81,68.3,47.4,53.06,79.2,15,"null",159.11,"null",0,0,"null",9.9,5.8,1012.9,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","4/2/2019",57.8,68,62,52,70.08,"null",13.9,20.8,214.27,"null",0,0,"null",9.9,59.5,1014.8,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","4/3/2019",57.8,65.9,61,50,67.8,"null",13.9,"null",164.78,"null",0,0,"null",9.9,34.6,1018.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","4/4/2019",56,65.9,60.4,47.2,62.15,"null",15,16.1,145.52,"null",0,0,"null",9.9,61.8,1017.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","4/5/2019",56.5,65,60.7,50.3,69.19,"null",16.1,24.2,193.95,"null",0,0,"null",9.9,29.6,1017.4,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","4/6/2019",57.8,68,62.4,52.5,70.83,"null",13.9,19.7,150.45,"null",0,0,"null",9.9,24.8,1019.7,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","4/7/2019",61.1,74,65.9,54,66.23,"null",11.4,"null",122.61,"null",0,0,"null",9.9,0,1018.9,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","4/8/2019",61.1,81,69.6,53.9,60.58,80.2,13.9,20.8,134.78,"null",0,0,"null",9.7,0,1016.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","4/9/2019",61.1,79.1,67.6,39,37.7,"null",18.3,30.5,299.47,"null",0,0,"null",9.8,1.1,1015.7,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","4/10/2019",56,73.1,66.3,35.1,34.91,"null",20.8,29.4,219.5,"null",0,0,"null",9.5,0,1017.6,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","4/11/2019",56.9,69.2,63.1,47,56.86,"null",13.9,"null",148.18,"null",0,0,"null",9.4,4.2,1011.2,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","4/12/2019",56,72,63.4,47.3,58.72,"null",20.8,27.7,161.67,"null",0,0,"null",9.9,0,1010.5,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","4/13/2019",56,74,64,50.4,64.03,"null",13.9,"null",153.64,"null",0,0,"null",9.5,0,1015.2,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","4/14/2019",53.1,65.9,58.8,50.4,74.85,"null",12.8,"null",213.29,"null",0,0,"null",8.5,49,1013.1,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","4/15/2019",56,63,59,48.1,67.23,"null",13.9,"null",182.73,"null",0,0,"null",9.9,46,1013.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
"Los Angeles, CA, USA","4/16/2019",55.1,65,60.2,49.2,67.41,"null",13.9,18.3,157.5,"null",0,0,"null",9.9,23.6,1017.3,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","4/17/2019",56.9,70.1,63,50.7,64.94,"null",16.1,23,130.43,"null",0,0,"null",9.9,0,1019.7,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Clear"
"Los Angeles, CA, USA","4/18/2019",57.1,73.1,64.8,53,68.02,"null",16.1,"null",172.09,"null",0,0,"null",8.4,28.3,1017,"null",34.0536,-118.245,"Los Angeles, CA, United States","Los Angeles, CA, United States","null","Partially cloudy"
