Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
-0.8059006680109717,-0.5764752423446989,-0.14588137373413163,-0.9369776850954766,0.4348406730459156,0.36754334605874994,0.7567355964590603,-0.13188705329651465,-0.9136686461966763,-0.4965738366243967,1,-0.11946371920870691,0.30854682058664806,0.7986386706979492,0.9717774930531411,0.997002403297605,-0.31102953075828027,-0.6202379912953749,0.14861528306087013,-0.9809006430149855,0.762113555363823,-0.443585840060684,0.9458754823142498,-0.8142598555888408,0.3682751542788973,-0.37107657086719775,0.9450145023982325,0.12539070271776978,0.9211272068889549,0.8344405318655436,-0.8892976930919962,0.47866475502499894,-0.9507527897450914,0.3431947983076174,0.9975451469400755,0.9072814545609514,0.3061944005035507,0.8781720741249641,0.5191264693035427,-0.9127627992831566,-0.7320021388890114,-0.5176048483195955,0.528228415062579,0.8458302493686551,-0.6686135300381365,-0.1727496871802806,0.6476179485279665,-0.6991330262823008,0.9420530878459409,-0.5829463662108045
-0.4792354141114198,0.20834407043907419,0.9974267398577553,-0.19198254591128225,0.7479626206273172,0.4658186828108653,0.2071580983959805,0.6060906197041811,-0.08978451353022229,-0.7939763287150684,-0.11946371920870691,1,0.2534412940140612,-0.4793914393243284,0.09654292574344618,-0.16493807220181075,-0.8924747941981448,-0.6533727506739532,0.38262274061889423,0.2979856655661853,0.31310825143048326,0.11290767347847075,0.20206202946258373,-0.46872142137190187,-0.010890203587935273,-0.660826922874259,0.2051837344449793,0.22066596745414235,0.06890496355148786,0.06200667746265367,0.3790233317249621,0.20916352804602417,-0.062132721997083015,0.8757812109012093,-0.18428425707398957,0.2523910231483279,0.5927361747094986,-0.23338906663408993,0.3185741928276835,-0.2963552424393467,-0.23031976845715574,-0.6748264033638366,-0.8289408291289577,0.427946656657923,-0.16219153221255586,-0.91950436819152,0.5958522016038128,-0.6192564786155597,0.009846754203497983,-0.08599233042337882
-0.3090956229999236,-0.8653950070624222,0.3037485514640788,-0.5310645250999821,0.005661120947029963,-0.4383840525464998,0.8469892923383682,0.8510732964667661,-0.020397642005648767,-0.5144605369124092,0.30854682058664806,0.2534412940140612,0.9999999999999999,-0.2840194437911017,0.4519760151258763,0.35032516067350516,-0.5171894830102622,-0.15212021974571516,0.9810624753615665,-0.1875458868872866,0.8098871421844027,-0.9286084543425063,0.4461554414211142,-0.31880660407712796,-0.717615735388182,-0.8636395078687089,0.32584172356610747,-0.7638460774322045,0.6492082252316831,0.781632759826426,-0.5249749380632984,0.9828484146405223,-0.11477973968704507,0.22025895859334674,0.310830644303992,0.5777637638348022,-0.3630857866523405,0.6499503620567576,0.9637182945290825,-0.4116417088026082,-0.8638402259781633,-0.7623384621788654,0.25870976033410664,0.3930538231812535,-0.9134622503498426,-0.5755631319673937,0.0834816843988675,-0.5139502190893245,0.6091139759929799,0.4959294385929987
-0.4749888378596095,-0.14357867131116908,-0.5288959171616682,-0.5522560009642502,0.22114576672159297,0.4525235600115757,0.22056945722120677,-0.7009930815662582,-0.8152555713224261,-0.008181643015070971,0.7986386706979492,-0.4793914393243284,-0.2840194437911017,1,0.6476697932752506,0.7854696049673072,0.18883731978932036,-0.3410960798828009,-0.45360269731839764,-0.8853274782111284,0.21907824047771868,0.034696065074410185,0.6013443172836568,-0.48031103444234696,0.709624717763008,0.25415812671030286,0.6610859286861279,0.4525095980596474,0.5068570789515531,0.3606768240821321,-0.6479179073184138,-0.10694397515754878,-0.8081850271956679,-0.003759305236581974,0.8107251266067977,0.4864640215292853,0.32688455893476354,0.5390573054176697,-0.08588940861116391,-0.5656382261217907,-0.18350507380090572,0.07004802722742655,0.5565356643982335,0.48152807625707844,-0.11577214854273452,0.35325971321809174,0.4152245375838558,-0.23810332544351856,0.5608292190609655,-0.7725351794947701
-0.8953868930484598,-0.6097240351545498,0.07620634120990341,-0.9927501529549064,0.5553409225014826,0.39043689097032,0.8570215766589119,0.07761559848050824,-0.8958223096487649,-0.6786397072806505,0.9717774930531411,0.09654292574344618,0.4519760151258763,0.6476697932752506,1.0000000000000002,0.9651182075618094,-0.5188948361063044,-0.731961987186617,0.32008343596323424,-0.9074566364349311,0.877576435737214,-0.5065738607302404,0.9938649630762248,-0.9025429435768735,0.273137612527875,-0.5718759315839391,0.9804661872367376,0.07741844791405053,0.9678526476482325,0.8978363980366474,-0.8415117997248918,0.6052873974902877,-0.9366596466309048,0.5142674416788047,0.9577734240104535,0.9804314232388028,0.3630633085354567,0.8712150529867415,0.6621211071539665,-0.9756124255736036,-0.8393697570346845,-0.7040434728302442,0.38322012584191717,0.9334786855249071,-0.7714347203167307,-0.3974859250580315,0.7401901181003663,-0.8409717106867945,0.9727213777045629,-0.5212227681544631
-0.7692452853557743,-0.6312115837400023,-0.1868843924099622,-0.93049608797837,0.3713697223939498,0.2945933177503025,0.7767043574097398,-0.10969403569988878,-0.8797225865861006,-0.46295203002128227,0.997002403297605,-0.16493807220181075,0.35032516067350516,0.7854696049673072,0.9651182075618094,1,-0.2769869475699407,-0.5671655737364368,0.18561716252285854,-0.982123561900176,0.7722977994764268,-0.5005628043806855,0.9326112740517443,-0.7787032837876462,0.3079428739955827,-0.37432020816216605,0.9233166863053449,0.05424693474426244,0.9314681199320062,0.8571106666073375,-0.9220152638902919,0.5167537867709568,-0.923933757680856,0.28886385197726233,0.9991064823413832,0.9009282882324435,0.2319155986774303,0.9101064536219318,0.5473057218855134,-0.8919058548256608,-0.7523766779146246,-0.5082578282538848,0.5842911818964313,0.8170719650740148,-0.6989726818167222,-0.14535152606249785,0.5927939531377112,-0.6706212924274857,0.9529103845935237,-0.52446151685172
0.7737932360227822,0.1788810331833138,-0.8896787427342178,0.6054857553007269,-0.824115870639391,-0.4687209001378887,-0.6106288136287149,-0.644913646026301,0.41418657521583285,0.9789730435995182,-0.31102953075828027,-0.8924747941981448,-0.5171894830102622,0.18883731978932036,-0.5188948361063044,-0.2769869475699407,1.0000000000000002,0.8333625715439549,-0.5708956778020714,0.12344242573146254,-0.7002032521131417,0.2271197437264996,-0.6023967656269524,0.7692070656448338,0.005579516671059101,0.8778863745862284,-0.5832122171300071,-0.10432254101882192,-0.5114611930878997,-0.497785693531155,0.07888971340583223,-0.5362466082893786,0.41997733340191495,-0.9433442437040124,-0.25285602735792495,-0.6569136357474902,-0.5730414633090893,-0.22698248239219956,-0.6448300707778669,0.6681339180087876,0.6253278334686685,0.9251364841671579,0.500143562006879,-0.7576986239720335,0.550681039537518,0.9845289135361672,-0.7797189100487573,0.8966579246552122,-0.45925036798874463,0.19822548734483764
0.9583195687205212,0.029186695841086303,-0.6141501191206836,0.758269569131017,-0.9726883263806465,-0.821314850831173,-0.5262510538622734,-0.13174285939099623,0.8125457051510842,0.9037125287496693,-0.6202379912953749,-0.6533727506739532,-0.15212021974571516,-0.3410960798828009,-0.731961987186617,-0.5671655737364368,0.8333625715439549,1,-0.1347819451595407,0.49409835860604717,-0.6299578501879809,-0.01951541963191182,-0.8001473208227606,0.9534082580121834,-0.5130565285638449,0.5830291452124865,-0.8392595313187519,-0.5214576813518286,-0.606755032863581,-0.48943471691029655,0.24787291373323847,-0.2593194566202215,0.7906313289698365,-0.9375995063887591,-0.5637871554633793,-0.7697115638869352,-0.8532631356556194,-0.3208890394338403,-0.3889194426606742,0.8620278551028397,0.5200895027287683,0.7453636558461239,0.33696257650459766,-0.9223507859439891,0.3966036256662399,0.7250484432795737,-0.9958533417703508,0.9240421639433887,-0.587243300140951,0.6996976076467281
-0.24474092338110692,-0.7558367789299211,0.4363677660293953,-0.41477661729615384,0.02633437342583256,-0.43852406767663954,0.7579023457031259,0.9363281205038416,0.10272706114143867,-0.5300602864324033,0.14861528306087013,0.38262274061889423,0.9810624753615665,-0.45360269731839764,0.32008343596323424,0.18561716252285854,-0.5708956778020714,-0.1347819451595407,1,-0.010630432720379971,0.7320152060302544,-0.8489898544370533,0.3299117301280045,-0.25202807574779207,-0.7707556533818144,-0.8817092914344529,0.21036935026764325,-0.7554477567381132,0.5211079791619446,0.6650669511475626,-0.351475190089895,0.9341821066588528,0.017089151438954713,0.2681289562579176,0.14396603804748762,0.4724789122231073,-0.340204507934266,0.49413373861768023,0.9214984634117175,-0.31090647048566883,-0.780919990922088,-0.7608737943097239,0.08792133865221402,0.3169091887301685,-0.8320021141862305,-0.6523181429015248,0.05585631773246411,-0.4803915776423612,0.4714245009263224,0.5700121375153692
0.6931813361879867,0.5360357689801224,0.3273891127296903,0.8518259475671304,-0.30730459722351494,-0.3200251263085959,-0.6479985361806112,0.2918529496172,0.8838979242024525,0.32227520765276185,-0.9809006430149855,0.2979856655661853,-0.1875458868872866,-0.8853274782111284,-0.9074566364349311,-0.982123561900176,0.12344242573146254,0.49409835860604717,-0.010630432720379971,1,-0.6390192621480344,0.38499173524017744,-0.8653760357353367,0.7023761305070966,-0.4186673279652827,0.19376520371436093,-0.8731089707359525,-0.14560754381960175,-0.8471321619145513,-0.7528642471089032,0.8973614277767651,-0.36353398730625847,0.9177544957187289,-0.18023341528116393,-0.9887584301135977,-0.8093139913349019,-0.2334575069524496,-0.853493163140441,-0.3871954150250292,0.8201692311797417,0.6186319085422056,0.34347903854295164,-0.6343534163458632,-0.7344374675460099,0.563432471113235,-0.021519287576621634,-0.53551992695053,0.5499848939849155,-0.8802894950821377,0.5977517146883509
-0.7894923852309806,-0.7874177990814241,0.32408029171901725,-0.923491359932608,0.4568530348597408,0.09868520604476273,0.9912188206997755,0.5408443870127002,-0.5998373784819973,-0.7894552886229451,0.762113555363823,0.31310825143048326,0.8098871421844027,0.21907824047771868,0.877576435737214,0.7722977994764268,-0.7002032521131417,-0.6299578501879809,0.7320152060302544,-0.6390192621480344,1,-0.7636956971375196,0.8842603898246171,-0.7974872505735482,-0.17353910523300775,-0.8730991835856726,0.8175741168777475,-0.292810654619962,0.9490785997994875,0.9673002130904425,-0.7499684753875406,0.8949029724941528,-0.6685156441628909,0.5508735844289503,0.7459036131383214,0.9459299150115262,0.13378367372895192,0.8484400917194092,0.9362811212444252,-0.8677509034884161,-0.9909615767018229,-0.9110334834325725,0.26727020172899635,0.8483172547029274,-0.9624947203921993,-0.6536061860282988,0.5945913079791012,-0.8717236675862738,0.9252095328585392,-0.10669523663976055
0.21477185130664136,0.9839766276521231,0.06486032905025815,0.5477697302694755,0.2154093708741043,0.5613547674639012,-0.8370934575276057,-0.6148352273500951,0.0769741230607516,0.2770204143093869,-0.443585840060684,0.11290767347847075,-0.9286084543425063,0.034696065074410185,-0.5065738607302404,-0.5005628043806855,0.2271197437264996,-0.01951541963191182,-0.8489898544370533,0.38499173524017744,-0.7636956971375196,1,-0.4612041341753951,0.2288720949698952,0.6694665397285305,0.6566619223580659,-0.3411654387721579,0.8200812543453083,-0.7062389240952308,-0.8310994221829057,0.7379761436306679,-0.9436978328838953,0.18352765840973265,0.05723299519016794,-0.4684033389285281,-0.5697834149131127,0.5375435182814698,-0.8091395299608409,-0.8902319775645419,0.3907392810832384,0.8432008423467223,0.5658405521831765,-0.5982444922596241,-0.3196166263880821,0.910051257304491,0.2619005609271231,0.06444270510385004,0.35756791864018667,-0.6894267803648949,-0.4637686880710775
-0.9380385064653859,-0.5554053935529281,0.1797594117448622,-0.9948508668435604,0.6396341773812332,0.45786329112118807,0.8503721045352334,0.11784323604880265,-0.903764125906453,-0.7506853021887973,0.9458754823142498,0.20206202946258373,0.4461554414211142,0.6013443172836568,0.9938649630762248,0.9326112740517443,-0.6023967656269524,-0.8001473208227606,0.3299117301280045,-0.8653760357353367,0.8842603898246171,-0.4612041341753951,0.9999999999999998,-0.943649898620918,0.2957727239633066,-0.617035038903313,0.9910692640215395,0.1284473098073245,0.9519172470871344,0.8767414874547437,-0.7788262137717386,0.5947097140464122,-0.9381605386270057,0.6059559082084782,0.9244100672896608,0.9878731281901811,0.44248881210130314,0.8208767822000202,0.66459598675892,-0.9937310600434421,-0.8348274254432301,-0.754003617042363,0.2789848431662572,0.9673466583856735,-0.7575429666435504,-0.48231520885288337,0.8041172385073749,-0.8927685307186617,0.9513885044279323,-0.5469507120068037
0.9998589096446964,0.30116879969897825,-0.43664453499839195,0.9190054958510162,-0.8574210542514464,-0.6768722831031752,-0.7234165762662104,-0.1447218887488513,0.8969156161628442,0.8809953196660001,-0.8142598555888408,-0.46872142137190187,-0.31880660407712796,-0.48031103444234696,-0.9025429435768735,-0.7787032837876462,0.7692070656448338,0.9534082580121834,-0.25202807574779207,0.7023761305070966,-0.7974872505735482,0.2288720949698952,-0.943649898620918,0.9999999999999999,-0.42062371998541953,0.6415401095951081,-0.9593131551754639,-0.3428922637802318,-0.8150046015708674,-0.7146406808194585,0.5274544080073325,-0.45114380661829784,0.9029167357825385,-0.8246843512844598,-0.7721853651450398,-0.9227417583267435,-0.6884461405417341,-0.590860601742144,-0.5575833129771312,0.9747165452398371,0.7126378233721444,0.7977890841613295,0.048487971027840825,-0.995337257448378,0.6064897356681389,0.6507969240987748,-0.9519460641080163,0.9617630958530662,-0.8031850365173946,0.6513355175552288
-0.42806192306137714,0.540274851316972,-0.08254960714513347,-0.1987780946824535,0.5607299086212342,0.8729647933989879,-0.25111042767660113,-0.7656621708666218,-0.6717365955793625,-0.09867876464428375,0.3682751542788973,-0.010890203587935273,-0.717615735388182,0.709624717763008,0.273137612527875,0.3079428739955827,0.005579516671059101,-0.5130565285638449,-0.7707556533818144,-0.4186673279652827,-0.17353910523300775,0.6694665397285305,0.2957727239633066,-0.42062371998541953,1,0.3954683096238518,0.41969607397299385,0.9491111848454666,0.024672905825751403,-0.17643272098428445,0.021337762227941415,-0.591526897912144,-0.5924581458649754,0.3169289326384572,0.34237847355411527,0.14959958973193793,0.7938176198619165,-0.10877282891743204,-0.5058012552811408,-0.3388614630816978,0.2785624712032116,0.18053281984838207,-0.16096170323375847,0.3536072937138485,0.3983457983790301,0.15668888986521012,0.5840456371658972,-0.18739573973123963,0.06116555358240722,-0.960647693622054
0.6386798014121372,0.5956685046668615,-0.6866753521994956,0.6658613926863746,-0.49296674761995746,-0.03714314931612651,-0.8412147979853676,-0.8478283802729301,0.2698006804933693,0.8673496562444685,-0.37107657086719775,-0.660826922874259,-0.8636395078687089,0.25415812671030286,-0.5718759315839391,-0.37432020816216605,0.8778863745862284,0.5830291452124865,-0.8817092914344529,0.19376520371436093,-0.8730991835856726,0.6566619223580659,-0.617035038903313,0.6415401095951081,0.3954683096238518,0.9999999999999998,-0.5389484911723925,0.36115333256996607,-0.6762160609741875,-0.7402593529762374,0.3535605287567508,-0.8682669904199385,0.3262840546583251,-0.6803315620755909,-0.3382688581488534,-0.7213697969817398,-0.13892561293592118,-0.5094403567412781,-0.9218780747401603,0.6357314461039796,0.8587393957360878,0.9739496040738467,0.13951600296858258,-0.6766182528789082,0.8415185415492207,0.8988233019152974,-0.5139937402565046,0.8224911099343131,-0.6237643420448137,-0.14926872971552108
-0.9552044703925636,-0.4469332669394855,0.17400824302020057,-0.9724706419894421,0.6954519767501258,0.5627158804630343,0.7730086823486447,0.013794239600504736,-0.9508364344370067,-0.736642258738707,0.9450145023982325,0.2051837344449793,0.32584172356610747,0.6610859286861279,0.9804661872367376,0.9233166863053449,-0.5832122171300071,-0.8392595313187519,0.21036935026764325,-0.8731089707359525,0.8175741168777475,-0.3411654387721579,0.9910692640215395,-0.9593131551754639,0.41969607397299385,-0.5389484911723925,1.0000000000000002,0.2577668372903478,0.9055741802090455,0.8061749081247968,-0.7283779673887152,0.4834144797237076,-0.971877590819315,0.6314404103122833,0.920072259147441,0.959918691862822,0.5390503290617111,0.7581989609360421,0.56324879039552,-0.9926190787472484,-0.7548117795689572,-0.69888350497965,0.2287622454680524,0.9717390673876591,-0.6638475230054294,-0.4488244017051103,0.8520601238442724,-0.880847468975441,0.9092668769881636,-0.6534450382033689
-0.35469105961516123,0.7364633736274367,0.15197461587844463,-0.02789046931337924,0.6332219970405856,0.9149341677144843,-0.39362673181958446,-0.6394405167389465,-0.5027837765394515,-0.14924668936941402,0.12539070271776978,0.22066596745414235,-0.7638460774322045,0.4525095980596474,0.07741844791405053,0.05424693474426244,-0.10432254101882192,-0.5214576813518286,-0.7554477567381132,-0.14560754381960175,-0.292810654619962,0.8200812543453083,0.1284473098073245,-0.3428922637802318,0.9491111848454666,0.36115333256996607,0.2577668372903478,1,-0.17407879982516575,-0.3638772833129062,0.30588020279823724,-0.6816349620108865,-0.4063365825922735,0.4278224082906217,0.0858721890666074,-0.0038690130869176824,0.8730316481779822,-0.36420633634940397,-0.579798426708444,-0.20006261012079288,0.4116192036340841,0.16945114468561426,-0.4587503116201926,0.2577573575747084,0.5350151067007479,0.014739778242750922,0.5769574007545045,-0.1585425398245498,-0.15316106649578246,-0.87828732293346
